time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
09/04/2020 16:10,8,4,6,4,7,1,9
09/04/2020 16:35,9,4,6,6,7,1,9
09/04/2020 16:05,9,3,6,5,5,2,9
09/04/2020 19:40,10,4,5,5,6,2,9
09/04/2020 16:35,10,4,6,5,7,2,9
09/04/2020 16:50,9,3,6,5,5,2,9
09/04/2020 17:05,8,3,8,5,6,1,9
09/04/2020 18:15,9,3,5,5,6,0,9
09/04/2020 16:15,9,4,6,5,5,1,9
09/04/2020 16:25,8,3,7,6,6,0,9
09/04/2020 18:15,10,2,7,5,6,1,9
09/04/2020 17:45,8,3,6,5,7,1,9
09/04/2020 17:45,10,3,6,6,6,0,9
09/04/2020 16:05,9,2,6,4,6,0,9
09/04/2020 16:20,10,3,6,6,6,1,9
09/04/2020 17:20,9,3,6,4,6,1,9
09/04/2020 16:15,9,3,6,5,6,1,9
09/04/2020 16:25,9,2,6,5,6,1,9
09/04/2020 16:50,9,2,6,4,6,1,9
09/04/2020 23:40,8,3,6,5,7,1,9
09/04/2020 16:15,9,3,6,5,7,1,9
09/04/2020 16:05,9,3,6,6,5,0,9
09/04/2020 16:05,8,3,7,5,6,0,9
09/04/2020 16:25,9,3,6,5,7,2,9
09/04/2020 16:05,9,4,6,5,6,1,9
09/04/2020 16:15,10,4,6,4,5,0,9
09/04/2020 16:30,10,3,6,4,7,1,9
09/04/2020 17:35,9,2,5,5,6,1,9
09/04/2020 17:00,8,2,5,4,6,1,9
09/04/2020 18:30,10,2,7,4,5,2,9
09/04/2020 17:45,10,3,5,6,6,1,9
09/04/2020 16:15,8,3,7,5,6,0,9
09/04/2020 20:40,10,2,6,5,6,1,9
09/04/2020 16:10,8,3,6,6,5,2,9
09/04/2020 17:15,9,4,6,5,5,0,9
09/04/2020 17:05,9,2,7,5,7,1,9
09/04/2020 16:10,9,3,6,5,6,2,9
09/04/2020 16:55,10,4,6,7,7,1,9
09/04/2020 20:40,9,5,5,5,6,1,9
09/04/2020 16:20,9,2,6,5,6,1,9
09/04/2020 16:20,9,4,6,5,6,0,9
09/04/2020 21:20,9,4,5,4,6,0,9
09/04/2020 16:10,10,3,7,5,5,1,9
09/04/2020 16:15,9,3,7,5,7,1,9
09/04/2020 17:10,9,2,5,5,6,1,9
09/04/2020 16:45,10,2,5,5,7,1,9
09/04/2020 16:35,8,3,5,5,6,1,9
09/04/2020 17:50,9,3,4,5,6,2,9
09/04/2020 17:35,10,3,5,5,6,1,9
09/04/2020 16:15,8,3,7,5,7,0,9
09/04/2020 18:20,8,4,8,6,5,1,9
09/04/2020 17:05,9,4,5,5,6,1,9
09/04/2020 17:55,8,5,5,4,6,1,9
09/04/2020 16:40,8,4,6,6,6,1,9
09/04/2020 16:40,8,4,7,5,6,1,9
09/04/2020 19:25,9,3,6,5,5,1,9
09/04/2020 16:15,8,2,6,5,6,0,9
09/04/2020 16:10,9,4,7,6,6,2,9
09/04/2020 16:50,9,4,6,4,6,0,9
09/04/2020 16:20,9,3,8,5,6,1,9
09/04/2020 16:20,9,3,6,6,6,2,9
09/04/2020 17:10,9,4,7,5,6,0,9
09/04/2020 17:25,8,3,6,6,7,0,9
09/04/2020 16:15,8,3,5,4,6,1,9
09/04/2020 16:00,9,2,6,6,5,1,9
09/04/2020 21:30,10,3,6,6,5,2,9
09/04/2020 16:30,9,3,7,5,6,2,9
09/04/2020 16:30,10,2,6,5,6,0,9
09/04/2020 16:20,9,3,6,5,7,2,9
09/04/2020 17:25,8,3,5,5,5,3,9
09/04/2020 17:05,9,4,5,5,6,1,9
09/04/2020 16:40,8,4,6,5,6,1,9
09/04/2020 16:10,9,3,7,5,6,2,9
09/04/2020 17:10,9,3,6,5,6,2,9
09/04/2020 17:15,10,3,5,6,6,0,9
09/04/2020 16:40,10,3,6,5,6,1,9
09/04/2020 16:45,9,3,7,5,8,1,9
09/04/2020 16:25,9,3,7,5,4,0,9
09/04/2020 16:40,9,2,5,6,7,2,9
09/04/2020 22:15,9,3,6,6,6,2,9
09/04/2020 16:35,10,2,6,5,5,0,9
09/04/2020 18:15,10,3,6,4,5,1,9
09/04/2020 16:05,10,4,6,5,5,0,9
09/04/2020 16:50,9,4,5,5,7,0,9
09/04/2020 16:00,9,4,6,5,4,2,9
09/04/2020 17:10,8,3,7,4,6,1,9
09/04/2020 16:35,9,5,6,5,6,1,9
09/04/2020 16:50,8,3,6,5,7,1,9
09/04/2020 19:15,8,1,6,4,6,1,9
09/04/2020 16:10,9,4,6,5,5,1,9
09/04/2020 16:45,9,3,7,6,6,1,9
09/04/2020 20:20,8,3,5,4,5,1,9
09/04/2020 18:05,9,3,4,4,6,1,9
09/04/2020 16:40,8,3,6,5,8,2,9
09/04/2020 18:25,8,3,6,5,6,2,9
09/04/2020 16:45,8,2,6,5,6,1,9
09/04/2020 16:10,8,3,6,4,6,1,9
09/04/2020 16:20,9,3,6,5,6,1,9
09/04/2020 16:05,8,3,6,5,7,1,9
09/04/2020 17:05,9,3,5,5,7,3,9
09/04/2020 16:20,9,3,5,5,6,2,9
09/04/2020 16:30,9,4,6,6,7,0,9
09/04/2020 16:35,8,2,6,6,6,2,9
09/04/2020 16:35,9,3,6,5,5,1,9
09/04/2020 17:30,8,3,6,5,6,1,9
09/04/2020 16:00,10,2,6,5,6,1,9
09/04/2020 16:50,9,2,6,5,6,2,9
09/04/2020 16:50,10,3,6,5,5,0,9
09/04/2020 17:00,9,3,7,5,6,1,9
09/04/2020 16:15,10,3,7,5,5,1,9
09/04/2020 18:15,8,3,5,5,5,0,9
09/04/2020 16:40,9,4,5,4,5,1,9
09/04/2020 17:50,9,4,6,4,7,1,9
09/04/2020 16:00,9,3,5,5,6,1,9
09/04/2020 20:50,8,2,6,5,6,2,9
09/04/2020 20:00,10,4,5,4,5,1,9
09/04/2020 16:45,9,2,5,6,6,0,9
09/04/2020 16:25,8,2,5,6,6,1,9
09/04/2020 16:25,10,4,6,5,5,0,9
09/04/2020 16:40,9,2,6,4,6,1,9
09/04/2020 16:45,9,3,5,5,6,1,9
09/04/2020 16:40,8,3,6,5,6,2,9
09/04/2020 16:35,10,4,6,6,7,1,9
09/04/2020 16:50,9,2,6,6,7,0,9
09/04/2020 16:35,9,1,7,6,4,2,9
09/04/2020 17:20,8,4,7,6,6,2,9
09/04/2020 16:40,9,3,5,5,6,0,9
09/04/2020 16:20,8,2,6,6,6,1,9
09/04/2020 16:50,9,4,7,4,6,2,9
09/04/2020 17:10,9,2,6,5,6,1,9
09/04/2020 16:20,8,3,6,4,6,1,9
09/04/2020 16:45,9,2,5,5,7,2,9
09/04/2020 16:35,9,3,6,7,5,2,9
09/04/2020 16:25,8,4,5,6,5,1,9
09/04/2020 19:05,8,3,5,5,6,1,9
09/04/2020 16:50,9,3,7,4,5,1,9
09/04/2020 17:10,9,3,6,5,6,0,9
09/04/2020 17:00,9,2,7,4,7,0,9
09/04/2020 17:35,9,3,6,5,7,1,9
09/04/2020 16:10,9,3,5,5,5,0,9
09/04/2020 18:05,9,3,6,5,6,0,9
09/04/2020 18:55,8,3,6,4,6,2,9
09/04/2020 16:20,9,4,6,5,6,1,9
09/04/2020 16:50,9,2,7,5,6,2,9
09/04/2020 16:45,8,3,7,5,6,0,9
09/04/2020 16:20,10,2,6,5,6,1,9
09/04/2020 17:10,9,3,6,5,5,0,9
09/04/2020 19:05,9,2,6,5,6,1,9
09/04/2020 16:00,9,3,7,4,6,2,9
09/04/2020 16:35,8,2,6,6,5,0,9
09/04/2020 16:05,9,4,5,5,7,2,9
09/04/2020 16:15,8,3,6,5,6,2,9
09/04/2020 16:55,9,2,5,5,7,1,9
09/04/2020 16:40,10,3,6,5,6,1,9
09/04/2020 16:55,9,2,6,5,5,1,9
09/04/2020 17:15,8,3,6,4,6,0,9
09/04/2020 16:10,8,4,5,6,6,1,9
09/04/2020 16:00,8,2,6,4,7,1,9
09/04/2020 17:55,8,2,7,5,6,1,9
09/04/2020 17:10,9,3,7,5,7,2,9
09/04/2020 16:20,9,2,6,6,6,1,9
09/04/2020 17:00,9,3,5,5,6,1,9
09/04/2020 16:15,9,3,5,6,7,2,9
09/04/2020 16:20,9,4,6,5,6,2,9
09/04/2020 16:05,10,3,7,5,6,2,9
09/04/2020 17:15,8,3,7,4,5,2,9
09/04/2020 16:40,10,3,6,4,6,0,9
09/04/2020 16:00,9,3,5,6,5,0,9
09/04/2020 16:10,9,3,7,5,5,1,9
09/04/2020 17:05,8,4,7,7,6,0,9
09/04/2020 16:30,10,4,5,5,5,0,9
09/04/2020 16:10,8,3,7,6,6,2,9
09/04/2020 17:10,8,3,6,5,6,0,9
09/04/2020 17:15,9,4,7,5,6,1,9
09/04/2020 16:25,10,3,5,4,5,0,9
09/04/2020 19:40,10,2,6,6,6,2,9
09/04/2020 16:35,9,4,6,5,6,1,9
09/04/2020 16:10,9,3,6,5,6,1,9
09/04/2020 16:05,10,3,4,5,6,1,9
09/04/2020 17:30,9,4,7,5,6,1,9
09/04/2020 17:40,9,4,7,5,5,1,9
09/04/2020 16:30,9,3,5,5,7,1,9
09/04/2020 16:10,9,3,5,5,5,1,9
09/04/2020 17:30,9,4,5,4,6,2,9
09/04/2020 17:40,10,3,7,6,4,1,9
09/04/2020 16:40,9,3,5,6,4,0,9
09/04/2020 17:40,9,3,7,5,6,2,9
09/04/2020 16:40,9,4,7,4,7,2,9
09/04/2020 19:20,9,4,6,6,6,0,9
09/04/2020 19:45,9,2,6,5,6,1,9
09/04/2020 16:20,10,3,5,5,6,1,9
09/04/2020 16:40,9,3,7,5,6,0,9
09/04/2020 17:20,10,2,6,5,5,2,9
09/04/2020 17:55,9,2,6,6,5,1,9
09/04/2020 16:25,8,2,6,5,5,0,9
09/04/2020 16:55,10,3,7,6,6,2,9
09/04/2020 16:50,9,4,7,5,6,2,9
09/04/2020 17:00,10,4,6,6,7,1,9
09/04/2020 16:05,8,4,7,5,6,1,9
09/04/2020 17:20,9,3,6,6,5,2,9
09/04/2020 16:15,9,3,6,6,5,1,9
09/04/2020 16:35,10,3,6,4,5,0,9
09/04/2020 16:45,9,4,6,6,7,1,9
09/04/2020 16:05,9,2,5,4,6,0,9
09/04/2020 18:45,9,3,5,5,6,0,9
09/04/2020 16:20,9,1,6,5,5,1,9
09/04/2020 17:25,9,1,6,5,6,1,9
09/04/2020 17:20,9,2,5,4,6,1,9
09/04/2020 16:30,8,4,6,6,7,0,9
09/04/2020 16:50,9,3,6,4,6,1,9
09/04/2020 16:05,9,2,6,5,7,1,9
09/04/2020 16:20,8,5,6,4,5,1,9
09/04/2020 16:50,9,3,6,5,6,0,9
09/04/2020 16:00,9,4,5,4,6,1,9
09/04/2020 16:40,8,2,6,6,5,2,9
09/04/2020 17:45,9,5,7,4,6,2,9
09/04/2020 17:00,8,3,6,5,6,0,9
09/04/2020 17:00,9,3,6,6,7,0,9
09/04/2020 16:55,8,2,6,4,6,0,9
09/04/2020 16:35,9,4,6,6,6,2,9
09/04/2020 16:10,10,3,6,5,7,1,9
09/04/2020 18:15,10,3,7,4,5,0,9
09/04/2020 16:05,10,3,5,4,7,2,9
09/04/2020 16:25,9,3,6,5,6,1,9
09/04/2020 16:55,10,3,7,4,5,0,9
09/04/2020 16:40,9,2,6,5,8,1,9
09/04/2020 16:20,8,3,5,4,6,2,9
09/04/2020 16:15,9,4,7,4,5,1,9
09/04/2020 16:45,8,2,7,4,5,1,9
09/04/2020 19:35,10,2,5,5,6,0,9
09/04/2020 16:10,8,3,6,6,8,1,9
09/04/2020 18:10,9,3,7,6,7,1,9
09/04/2020 17:35,9,3,5,5,8,2,9
09/04/2020 16:40,8,3,6,5,6,0,9
09/04/2020 17:05,10,3,6,5,5,1,9
09/04/2020 17:35,9,3,6,5,6,1,9
09/04/2020 18:00,10,3,6,4,5,1,9
09/04/2020 18:15,9,3,6,5,6,1,9
09/04/2020 16:30,9,2,6,5,6,1,9
09/04/2020 17:45,9,4,6,6,7,1,9
09/04/2020 17:00,9,4,7,5,5,1,9
09/04/2020 17:45,9,4,6,4,5,2,9
09/04/2020 17:55,10,4,5,5,7,1,9
09/04/2020 16:00,10,3,5,4,5,2,9
09/04/2020 18:45,9,2,5,5,7,1,9
09/04/2020 17:15,9,4,5,4,5,2,9
09/04/2020 16:15,10,3,5,5,7,0,9
09/04/2020 16:05,8,3,7,4,6,1,9
09/04/2020 17:00,8,3,5,4,6,0,9
09/04/2020 16:20,10,3,5,5,6,0,9
09/04/2020 18:25,9,3,5,5,7,1,9
09/04/2020 16:30,9,3,7,5,6,0,9
09/04/2020 16:15,7,3,6,5,7,1,9
09/04/2020 16:05,9,4,6,6,6,1,9
09/04/2020 16:15,9,4,6,4,5,1,9
09/04/2020 17:00,9,3,5,5,4,1,9
09/04/2020 17:30,9,2,7,6,6,1,9
09/04/2020 16:40,10,4,6,6,5,0,9
09/04/2020 18:35,9,3,6,5,6,1,9
09/04/2020 16:45,9,3,6,5,5,2,9
09/04/2020 17:25,10,3,6,5,7,1,9
09/04/2020 19:35,10,2,5,5,5,1,9
09/04/2020 16:05,8,3,7,5,7,0,9
09/04/2020 16:25,10,4,6,5,7,1,9
09/04/2020 17:25,8,3,6,5,7,0,9
09/04/2020 17:20,10,3,6,5,7,1,9
09/04/2020 16:30,10,3,6,4,5,2,9
09/04/2020 16:45,10,2,7,5,5,0,9
09/04/2020 19:55,9,2,6,4,7,2,9
09/04/2020 16:45,7,2,6,6,6,0,9
09/04/2020 19:10,9,3,7,3,7,1,9
09/04/2020 16:55,9,2,6,5,7,0,9
09/04/2020 16:15,10,3,7,5,5,1,9
09/04/2020 16:05,9,3,6,5,6,2,9
09/04/2020 16:30,9,2,5,5,5,0,9
09/04/2020 17:55,10,2,6,4,6,1,9
09/04/2020 17:30,8,4,5,4,6,1,9
09/04/2020 16:45,10,2,6,4,5,1,9
09/04/2020 17:20,9,3,6,4,6,1,9
09/04/2020 16:30,9,2,6,5,6,2,9
09/04/2020 17:05,10,3,5,4,6,1,9
09/04/2020 16:00,8,2,7,6,6,1,9
09/04/2020 16:15,8,4,6,5,5,2,9
09/04/2020 16:15,9,3,5,5,5,1,9
09/04/2020 16:10,9,3,5,5,6,2,9
09/04/2020 18:40,8,2,7,5,5,1,9
09/04/2020 17:30,10,3,6,5,6,2,9
09/04/2020 17:00,9,2,5,4,6,1,9
09/04/2020 16:10,9,3,6,5,7,0,9
09/04/2020 17:00,9,3,7,6,6,1,9
09/04/2020 16:05,8,3,7,5,5,2,9
09/04/2020 16:40,9,3,7,4,5,1,9
09/04/2020 17:15,9,4,6,4,6,1,9
09/04/2020 18:00,9,3,6,5,5,1,9
09/04/2020 18:50,9,1,7,5,5,2,9
09/04/2020 16:20,9,4,6,5,6,2,9
09/04/2020 16:35,8,2,8,5,5,1,9
09/04/2020 16:15,9,3,5,5,5,0,9
09/04/2020 17:15,9,4,7,4,7,1,9
09/04/2020 16:30,9,2,7,5,6,1,9
09/04/2020 16:50,10,2,5,5,7,1,9
09/04/2020 16:10,9,2,6,5,7,0,9
09/04/2020 18:10,9,2,6,6,6,1,9
09/04/2020 16:15,9,2,6,4,5,0,9
09/04/2020 16:00,9,3,5,5,7,1,9
09/04/2020 17:30,9,4,6,6,6,2,9
09/04/2020 16:40,9,4,5,4,6,2,9
09/04/2020 17:05,9,4,6,5,6,1,9
09/04/2020 18:50,10,3,6,5,7,1,9
09/04/2020 16:15,8,2,7,4,5,1,9
09/04/2020 16:35,9,4,6,5,6,1,9
09/04/2020 16:30,10,3,7,5,6,0,9
09/04/2020 16:35,8,3,5,5,7,1,9
09/04/2020 17:15,10,3,5,6,6,2,9
09/04/2020 16:20,10,3,6,5,6,0,9
09/04/2020 16:25,9,2,5,5,6,2,9
09/04/2020 16:35,10,3,5,4,6,2,9
09/04/2020 16:05,9,2,5,4,5,2,9
09/04/2020 16:35,8,3,7,5,7,1,9
09/04/2020 17:05,8,4,7,6,6,1,9
09/04/2020 17:35,8,3,7,6,6,1,9
09/04/2020 17:10,8,3,5,6,5,0,9
09/04/2020 17:20,9,2,6,5,7,1,9
09/04/2020 16:25,9,4,6,6,5,2,9
09/04/2020 16:10,9,4,5,4,7,1,9
09/04/2020 17:15,9,3,7,5,5,1,9
09/04/2020 20:45,10,2,6,5,7,2,9
09/04/2020 17:50,9,4,7,4,5,0,9
09/04/2020 16:45,9,3,6,5,7,1,9
09/04/2020 18:50,9,3,6,4,6,2,9
09/04/2020 19:05,9,3,6,5,5,2,9
09/04/2020 16:45,9,4,5,4,4,0,9
09/04/2020 16:40,8,4,6,4,6,0,9
09/04/2020 17:05,8,1,6,4,6,1,9
09/04/2020 17:10,9,3,6,5,6,0,9
09/04/2020 17:00,9,2,6,4,5,1,9
09/04/2020 16:05,9,3,7,5,6,0,9
09/04/2020 16:55,9,3,7,6,5,1,9
09/04/2020 17:35,9,4,6,5,6,1,9
09/04/2020 19:55,8,4,6,7,6,1,9
09/04/2020 16:40,8,4,7,5,7,1,9
09/04/2020 16:20,9,3,6,4,6,1,9
09/04/2020 19:40,10,3,5,5,5,0,9
09/04/2020 17:05,8,3,5,4,6,1,9
09/04/2020 17:45,9,4,7,6,7,1,9
09/04/2020 16:10,9,2,6,5,6,1,9
09/04/2020 18:05,9,3,8,5,5,1,9
09/04/2020 17:20,9,2,6,4,5,1,9
09/04/2020 16:05,10,4,4,5,7,1,9
09/04/2020 16:15,9,4,7,6,7,1,9
09/04/2020 16:30,9,3,6,5,7,1,9
09/04/2020 16:15,9,3,7,6,6,1,9
09/04/2020 17:50,10,4,5,5,6,2,9
09/04/2020 16:20,10,4,5,5,6,0,9
09/04/2020 16:30,8,3,6,5,5,1,9
09/04/2020 16:10,10,2,7,6,8,2,9
09/04/2020 17:35,9,2,6,4,7,1,9
09/04/2020 16:45,9,3,6,6,6,1,9
09/04/2020 17:25,8,3,6,5,7,0,9
09/04/2020 16:15,9,3,5,5,6,1,9
09/04/2020 18:25,8,2,6,5,5,2,9
09/04/2020 17:30,10,2,6,5,6,2,9
09/04/2020 18:25,10,4,5,5,6,1,9
09/04/2020 17:20,10,2,6,4,6,1,9
09/04/2020 17:00,8,2,5,3,6,1,9
09/04/2020 18:30,9,2,6,4,7,1,9
09/04/2020 16:15,9,4,6,5,5,2,9
09/04/2020 17:45,8,4,6,5,6,0,9
09/04/2020 17:10,9,2,6,4,6,1,9
09/04/2020 16:20,9,3,7,6,5,1,9
09/04/2020 16:35,7,2,6,5,6,1,9
09/04/2020 16:20,8,3,6,5,3,0,9
09/04/2020 16:45,9,3,4,5,6,1,9
09/04/2020 20:20,9,4,6,5,7,1,9
09/04/2020 16:20,10,4,6,5,7,1,9
09/04/2020 16:00,8,2,7,4,5,1,9
09/04/2020 16:15,10,3,4,5,6,1,9
09/04/2020 16:05,9,3,5,5,5,1,9
09/04/2020 16:15,9,3,7,5,6,1,9
09/04/2020 16:55,9,2,6,5,6,0,9
09/04/2020 16:15,8,3,6,5,4,2,9
09/04/2020 17:25,10,3,6,5,7,1,9
09/04/2020 19:30,10,2,6,5,5,0,9
09/04/2020 16:55,9,3,6,5,7,0,9
09/04/2020 16:25,8,3,6,5,7,1,9
09/04/2020 17:00,9,3,7,5,6,2,9
09/04/2020 16:55,8,2,7,5,6,1,9
09/04/2020 16:10,10,4,6,4,5,0,9
09/04/2020 16:40,9,4,7,6,5,2,9
09/04/2020 16:05,9,3,5,6,6,1,9
09/04/2020 16:00,9,3,5,5,5,1,9
09/04/2020 16:05,8,3,6,6,7,1,9
09/04/2020 16:00,8,3,7,5,6,1,9
09/04/2020 16:25,9,3,7,4,5,1,9
09/04/2020 18:35,8,3,5,6,5,1,9
09/04/2020 16:25,10,3,7,5,6,1,9
09/04/2020 21:10,9,2,7,5,6,0,9
09/04/2020 18:00,9,4,6,5,6,0,9
09/04/2020 17:25,9,4,6,5,6,1,9
09/04/2020 16:50,8,4,5,4,5,1,9
09/04/2020 16:15,8,3,6,5,7,2,9
09/04/2020 17:10,9,3,7,6,6,1,9
09/04/2020 16:35,10,4,6,6,5,1,9
09/04/2020 16:05,8,3,8,5,7,0,9
09/04/2020 19:15,9,2,7,5,5,2,9
09/04/2020 17:20,9,4,6,4,6,1,9
09/04/2020 18:00,8,3,7,6,6,3,9
09/04/2020 16:15,10,3,5,5,5,1,9
09/04/2020 16:35,7,1,5,6,7,1,9
09/04/2020 20:40,10,2,6,6,6,0,9
09/04/2020 17:20,9,1,7,5,6,2,9
09/04/2020 16:45,9,4,7,4,7,1,9
09/04/2020 16:30,8,4,7,5,6,0,9
09/04/2020 17:35,9,2,7,4,6,1,9
09/04/2020 18:25,8,3,5,6,6,1,9
09/04/2020 17:25,8,4,6,5,6,3,9
09/04/2020 17:35,9,3,6,5,6,0,9
09/04/2020 17:15,10,5,6,5,6,2,9
09/04/2020 17:00,9,2,6,5,7,1,9
09/04/2020 17:25,9,4,5,5,6,2,9
09/04/2020 16:45,10,3,7,5,6,0,9
09/04/2020 18:05,10,2,4,5,7,1,9
09/04/2020 16:20,9,4,5,5,5,0,9
09/04/2020 16:15,9,3,6,5,6,1,9
09/04/2020 17:50,10,4,7,4,5,0,9
09/04/2020 16:40,9,3,7,6,5,1,9
09/04/2020 16:05,9,3,6,6,5,1,9
09/04/2020 16:05,9,3,6,6,6,3,9
09/04/2020 17:10,9,2,7,5,7,1,9
09/04/2020 18:15,10,4,5,4,6,1,9
09/04/2020 16:30,10,3,5,4,7,0,9
09/04/2020 16:20,10,3,5,4,6,1,9
09/04/2020 16:50,9,4,6,6,6,1,9
09/04/2020 16:55,9,2,6,4,6,0,9
09/04/2020 16:10,9,3,6,4,5,0,9
09/04/2020 16:15,9,4,6,6,7,1,9
09/04/2020 21:00,9,2,7,6,6,2,9
09/04/2020 16:00,8,4,6,5,6,2,9
09/04/2020 16:05,8,3,7,5,5,2,9
09/04/2020 16:25,9,2,6,5,7,1,9
09/04/2020 17:40,10,4,5,5,5,0,9
09/04/2020 16:20,9,4,6,5,6,1,9
09/04/2020 17:00,10,4,6,5,6,1,9
09/04/2020 16:15,10,3,5,5,6,0,9
09/04/2020 16:10,8,3,6,6,6,0,9
09/04/2020 17:15,8,2,6,4,6,1,9
09/04/2020 17:30,10,2,6,6,5,1,9
09/04/2020 17:10,8,4,6,5,6,2,9
09/04/2020 16:35,10,3,8,4,6,0,9
09/04/2020 17:10,9,2,6,6,7,1,9
09/04/2020 16:45,9,3,6,4,7,2,9
09/04/2020 16:20,9,2,5,5,5,2,9
09/04/2020 18:10,9,3,7,6,6,1,9
09/04/2020 18:40,10,3,6,6,6,1,9
09/04/2020 17:55,9,4,6,4,5,0,9
09/04/2020 18:40,9,2,7,4,6,2,9
09/04/2020 18:20,9,3,5,5,6,2,9
09/04/2020 17:20,7,3,5,6,7,0,9
09/04/2020 16:15,10,3,6,5,5,0,9
09/04/2020 16:15,8,3,6,4,5,0,9
09/04/2020 16:20,9,3,5,4,6,0,9
09/04/2020 16:35,10,3,6,5,6,1,9
09/04/2020 17:40,9,4,6,5,7,1,9
09/04/2020 17:35,8,3,7,5,5,2,9
09/04/2020 16:10,10,3,6,6,6,0,9
09/04/2020 16:40,9,2,7,5,6,1,9
09/04/2020 16:50,9,3,5,5,5,1,9
09/04/2020 18:35,9,3,6,4,7,3,9
09/04/2020 16:55,9,3,7,5,5,1,9
09/04/2020 16:15,8,2,7,5,5,0,9
09/04/2020 16:20,10,3,6,6,7,2,9
09/04/2020 18:20,9,4,5,5,6,1,9
09/04/2020 16:50,9,3,7,6,6,0,9
09/04/2020 16:55,10,3,7,4,5,2,9
09/04/2020 17:35,9,3,5,5,7,0,9
09/04/2020 16:45,9,2,7,5,6,0,9
09/04/2020 16:05,10,4,6,6,6,1,9
09/04/2020 17:45,8,3,6,6,6,2,9
09/04/2020 16:35,8,4,6,5,6,0,9
09/04/2020 18:35,9,2,6,5,6,0,9
09/04/2020 20:50,9,3,7,4,7,1,9
09/04/2020 16:30,8,3,6,5,6,2,9
09/04/2020 18:00,8,4,6,5,5,2,9
09/04/2020 16:35,9,4,6,5,6,1,9
09/04/2020 16:45,8,2,7,4,6,2,9
09/04/2020 23:00,10,2,6,3,5,1,9
09/04/2020 16:50,9,3,6,5,7,0,9
09/04/2020 17:25,7,4,6,6,7,1,9
09/04/2020 16:20,8,3,7,4,6,1,9
09/04/2020 18:20,10,3,7,5,7,2,9
09/04/2020 19:20,10,4,7,3,6,1,9
09/04/2020 16:40,9,3,7,5,7,1,9
09/04/2020 18:35,8,3,7,5,5,1,9
09/04/2020 16:00,9,4,6,5,7,0,9
09/04/2020 16:35,9,3,7,6,6,1,9
09/04/2020 16:45,9,3,6,5,5,0,9
09/04/2020 17:45,8,4,6,4,6,1,9
09/04/2020 16:10,9,3,6,5,7,1,9
09/04/2020 18:55,9,3,5,3,6,1,9
09/04/2020 18:05,8,2,6,6,6,1,9
09/04/2020 16:50,8,3,6,5,7,0,9
09/04/2020 17:25,8,2,5,4,7,2,9
09/04/2020 16:50,9,2,7,5,6,1,9
09/04/2020 16:15,8,2,6,4,6,1,9
09/04/2020 18:10,9,3,6,4,5,1,9
09/04/2020 17:40,10,3,6,4,5,1,9
09/04/2020 17:00,9,4,6,5,5,1,9
09/04/2020 16:15,9,4,6,5,7,1,9
09/04/2020 16:15,9,3,6,6,6,0,9
09/04/2020 17:40,9,4,7,5,6,2,9
09/04/2020 18:05,9,2,6,5,6,1,9
09/04/2020 19:40,9,3,4,6,6,2,9
09/04/2020 16:40,10,3,7,5,6,1,9
09/04/2020 16:35,9,3,6,5,6,1,9
09/04/2020 16:05,9,3,6,4,6,2,9
09/04/2020 19:45,10,3,6,6,7,1,9
09/04/2020 17:35,9,4,6,4,6,2,9
09/04/2020 16:55,9,3,6,7,6,0,9
09/04/2020 16:30,9,2,6,3,6,0,9
09/04/2020 16:40,9,2,7,5,6,2,9
09/04/2020 17:30,10,3,7,4,6,1,9
09/04/2020 16:30,9,3,5,5,7,1,9
09/04/2020 17:20,9,2,8,5,5,2,9
09/04/2020 16:50,9,3,7,4,8,2,9
09/04/2020 18:35,9,3,7,4,6,1,9
09/04/2020 16:15,10,3,7,4,7,1,9
09/04/2020 16:30,10,3,6,7,6,1,9
09/04/2020 16:25,8,4,7,5,6,0,9
09/04/2020 16:35,10,3,5,5,6,1,9
09/04/2020 16:25,8,3,6,5,7,1,9
09/04/2020 16:10,9,3,5,3,5,2,9
09/04/2020 19:15,9,3,5,3,6,0,9
09/04/2020 16:55,9,4,6,5,5,1,9
09/04/2020 17:15,9,2,7,4,6,1,9
09/04/2020 16:15,10,3,6,5,6,2,9
09/04/2020 17:05,9,3,6,6,7,1,9
09/04/2020 18:05,8,3,6,5,7,1,9
09/04/2020 16:55,8,3,6,5,6,1,9
09/04/2020 16:25,10,2,7,4,5,2,9
09/04/2020 16:15,9,4,6,5,7,0,9
09/04/2020 17:25,8,4,7,5,6,1,9
09/04/2020 17:10,9,4,7,6,6,1,9
09/04/2020 16:25,9,3,7,4,6,2,9
09/04/2020 16:05,9,2,6,5,5,1,9
09/04/2020 16:25,9,3,5,6,7,0,9
09/04/2020 17:45,9,2,6,6,6,2,9
09/04/2020 19:25,9,4,6,5,5,0,9
09/04/2020 16:15,10,2,6,5,5,2,9
09/04/2020 18:55,8,3,7,6,6,1,9
09/04/2020 16:50,8,4,7,5,7,1,9
09/04/2020 18:20,9,3,5,5,6,3,9
09/04/2020 16:15,8,2,6,5,5,1,9
09/04/2020 19:25,10,3,5,5,7,1,9
09/04/2020 17:20,10,3,7,5,6,0,9
09/04/2020 18:20,9,5,7,5,6,0,9
09/04/2020 19:55,8,3,6,5,5,1,9
09/04/2020 17:25,9,3,7,5,6,1,9
09/04/2020 16:25,10,4,6,5,6,1,9
